,ood_score_normalized_spatial,ood_score_normalized_magnitude,ood_score_normalized_all
ADE_val_00000374,0.10527816688434127,9.967748086257472e-06,1.028046567175351e-05
ADE_val_00001368,0.16725129478466452,1.1055421479286629e-05,9.611300721795659e-06
ADE_val_00000809,0.08349181630034239,4.842464076962552e-06,6.689873079176129e-06
ADE_val_00000539,0.11038071602699302,6.459780549002639e-06,6.4928027287885306e-06
ADE_val_00001682,0.2963633345935258,1.6002520893135893e-05,2.3399809332828173e-05
ADE_val_00001021,0.57380732751015,1.7784171289708818e-05,2.34638181514242e-05
ADE_val_00001013,0.041422087138225504,1.3203888414967686e-05,1.2561062792244629e-05
ADE_val_00001993,0.11008886058737244,1.2428892160112777e-05,1.128312972499244e-05
ADE_val_00001485,0.12274867719672386,3.3608596170660917e-06,4.415604337740923e-06
ADE_val_00001482,0.3783817962406555,1.4562168290875268e-05,1.5796052726028065e-05
ADE_val_00000118,0.039970975586961416,4.455264694458349e-06,3.2265280884642488e-06
ADE_val_00000715,0.11052365970268972,7.768828919183128e-06,1.1165508366941075e-05
ADE_val_00000208,0.4000246491108076,1.7839075922650016e-05,1.8428594543769015e-05
ADE_val_00001480,0.2604691381065457,4.0428972311570565e-06,4.982421655329272e-06
ADE_val_00001757,0.38307798187160935,2.2829906795625396e-05,2.694119429921823e-05
ADE_val_00001208,0.3858218415946697,7.5147949820437885e-06,6.964319410195108e-06
ADE_val_00001618,0.17576437072326737,6.163889667417095e-06,5.3118529517522585e-06
ADE_val_00000670,0.09653366454808283,1.7012790231812538e-05,1.5351812374785805e-05
ADE_val_00001506,0.127516940422727,1.2163340963638888e-05,1.2015619116597591e-05
ADE_val_00000448,0.17259116318763776,1.2385390463665487e-05,9.582796177372968e-06
ADE_val_00000899,0.014308335842497263,2.229597589458024e-05,2.2102028792230782e-05
ADE_val_00000488,0.3367157037498489,1.5314559229151993e-05,2.0656012587959304e-05
ADE_val_00001794,0.15226223288179885,8.320077316540003e-06,8.804538787637761e-06
ADE_val_00001785,0.23389338081306796,1.3106184281765906e-05,1.217345591833149e-05
ADE_val_00000266,0.07547831598532603,4.874130248261411e-06,2.856028431196259e-06
ADE_val_00001973,0.4331943675280042,8.68036255827763e-06,1.1646396865321642e-05
ADE_val_00001654,0.19651225183848434,6.215376294534386e-06,6.43869630738305e-06
ADE_val_00001243,0.06575762672842782,4.693853462595689e-06,4.4316901268894585e-06
ADE_val_00000837,0.09267057418173448,3.09355997962266e-06,4.718313219737179e-06
ADE_val_00000772,0.18243637587096878,1.717620318483101e-05,1.7910461446970095e-05
ADE_val_00000362,0.29925433744370006,6.523287388518734e-06,1.0461400885291004e-05
ADE_val_00000341,0.21586370027243215,1.3485352252777532e-05,1.2350533953013423e-05
ADE_val_00000135,0.19185569118348084,2.346238828560818e-06,3.5557926855531116e-06
ADE_val_00000615,0.0890555317278085,2.373124020362435e-05,1.8424327630072125e-05
ADE_val_00000230,0.14458606418603218,1.1769767599054628e-05,9.09737135770578e-06
ADE_val_00000096,0.46791942854289553,3.1189077942133795e-05,4.5084341002498405e-05
ADE_val_00001619,0.15525674177773222,1.8635878048075434e-05,1.6569551587084296e-05
ADE_val_00000864,0.40918876811840704,5.1007836511806734e-06,4.2779548784756035e-06
ADE_val_00001088,0.20017901338471278,6.919556386756935e-06,7.910314376377787e-06
ADE_val_00000010,0.41965581965575305,7.4501983579564706e-06,1.2239148797823976e-05
ADE_val_00001959,0.015633310571250038,2.642619718422333e-06,2.1043493098153467e-06
ADE_val_00001373,0.09050519149094959,7.45857556756617e-06,9.050669480275226e-06
ADE_val_00001622,0.024132408096674038,6.6379707566139075e-06,2.6604200105045343e-06
ADE_val_00000414,0.38778279837605617,1.0884093108452976e-05,1.3536022763270812e-05
ADE_val_00001118,0.2017501427869558,1.002441131165043e-05,1.3010628800753871e-05
ADE_val_00001325,0.29219252516216027,9.079133603014433e-06,1.0718110976300254e-05
ADE_val_00000945,0.25153078576613935,1.2143966284081516e-05,1.5104542635626804e-05
ADE_val_00001066,0.42978877089135614,7.053224399365011e-06,1.2076161585526752e-05
ADE_val_00001028,0.19050912688805796,1.5391893219475156e-05,1.2870750027695323e-05
ADE_val_00001177,0.29593594639098736,1.839410142345814e-05,1.648075713022901e-05
ADE_val_00001364,0.479770132388837,7.060973546985238e-06,1.1915464124094043e-05
ADE_val_00000430,0.4646678948157189,1.4385290615792089e-05,1.7884689411661216e-05
ADE_val_00001403,0.22128472798911086,1.2412451814610045e-05,8.913500433333745e-06
ADE_val_00001116,0.16980616375429816,6.610667156791372e-06,7.765047754402205e-06
ADE_val_00000409,0.3277665276202871,7.365942691568362e-06,1.2799116476341495e-05
ADE_val_00001005,0.09386241952750357,3.6410481186028446e-06,4.972612278647923e-06
ADE_val_00001994,0.01045973397390144,5.866250832495333e-06,4.174936905876537e-06
ADE_val_00000191,0.6192282081315076,1.2332216067667137e-05,2.399794216445282e-05
ADE_val_00000195,0.004180576076759825,9.215977608104167e-06,8.012539738325083e-06
ADE_val_00000620,0.05879102237133452,3.0421253633112175e-06,1.0143447172681004e-06
ADE_val_00000224,0.2085540279515547,4.166477460475288e-06,3.4688213341097135e-06
ADE_val_00000680,0.06874868155042765,4.83619144600296e-06,4.212490274542844e-06
ADE_val_00001819,0.13426959914367648,3.341662134339709e-06,4.949286951418278e-06
ADE_val_00001914,0.08279326339602458,5.592631015366235e-06,6.070521949857429e-06
ADE_val_00000289,0.25137316512982183,5.01818340742983e-06,8.428527117039941e-06
ADE_val_00001831,0.17834444116191117,4.166748054080908e-06,5.14400506633228e-06
ADE_val_00000296,0.13913503622291035,4.054973316266744e-06,2.1161530049970213e-06
ADE_val_00000829,0.019799609292670137,2.5551963582953865e-06,3.2106655457375627e-06
ADE_val_00000347,0.2376966851021996,1.4830314136546123e-05,1.1187866715552075e-05
ADE_val_00000359,0.1501504489325352,8.84920762351016e-06,9.789029178574547e-06
ADE_val_00001610,0.011726043666731066,3.559528446547319e-05,3.984217241604523e-05
ADE_val_00000401,0.24651859685252733,2.2470058366267924e-05,2.176454358930483e-05
ADE_val_00001563,0.15174636912735567,1.3562943091159556e-05,1.4634744318256154e-05
ADE_val_00000975,0.28895275123510605,9.03616163691453e-06,1.0612998392057605e-05
ADE_val_00001773,0.16124487975216062,4.31833137022603e-06,2.571066025117645e-06
ADE_val_00001491,0.20768517552597038,1.3627876474108821e-05,1.076830837767903e-05
ADE_val_00000311,0.012893697477079594,1.3138190130214822e-05,1.0600378090176594e-05
ADE_val_00000473,0.060850684530346213,4.962886921036589e-06,4.857787442005287e-06
ADE_val_00001588,0.11962821403545165,5.313015305867139e-06,5.366867499970062e-06
ADE_val_00001049,0.4463211801298116,1.126582725912499e-05,1.563827067999248e-05
ADE_val_00001919,0.08637108983358037,5.226042688364445e-06,4.288331042284554e-06
ADE_val_00001436,0.004097498354148546,8.359734709825724e-06,8.603668641896327e-06
ADE_val_00000515,0.08534156117169216,7.040238984481681e-06,3.897381551051418e-06
ADE_val_00000219,0.2750765108041669,2.329956926357958e-06,2.748212133446323e-06
ADE_val_00001476,0.17401396084716328,4.376372957086199e-06,4.009091942670147e-06
ADE_val_00000338,0.2571315377780789,3.7209333673763908e-06,8.059084186496875e-06
ADE_val_00000730,0.27709781129893335,1.554144262314236e-05,1.8392020599358027e-05
ADE_val_00001877,0.17815276699010504,7.454679827897206e-06,9.550890759199322e-06
ADE_val_00001490,0.07721690320306396,1.11464988685889e-05,1.2054322352710216e-05
ADE_val_00001492,0.17136566538524373,1.3551290196433181e-05,1.304605351662761e-05
ADE_val_00000803,0.01720039053042056,1.3175365419390219e-05,9.189354983661603e-06
ADE_val_00000657,0.12612051994201717,8.446257937422833e-06,8.960681145883982e-06
ADE_val_00001546,0.16613393107401875,8.015893968831142e-06,1.0392938104684689e-05
ADE_val_00000850,0.11968503473914817,1.1680326735287258e-05,1.0065076265848479e-05
ADE_val_00000548,0.26365980430691616,1.4586177803347423e-05,1.7740869867924144e-05
ADE_val_00000943,0.2211677335297138,2.9212471958319865e-05,2.5633729576210504e-05
ADE_val_00000505,0.12797434147645045,8.669914406027598e-06,8.579398146085532e-06
ADE_val_00000085,0.3094477785412749,4.151171556072719e-06,5.6806826423155e-06
ADE_val_00000643,0.3132130829323921,7.1232578366644e-06,9.438488366956912e-06
ADE_val_00001884,0.19877849186033847,1.16391075591562e-05,1.0443467562617192e-05
ADE_val_00000047,0.1712790350665572,3.2029750795356327e-06,6.4912889630759084e-06
ADE_val_00000813,0.10275734590251556,1.0266874158830714e-05,1.2469920198312545e-05
ADE_val_00001182,0.14577311623922562,6.984278038961055e-06,7.685923741705003e-06
ADE_val_00001818,0.12002758237779354,1.1476588560280716e-05,1.5905783360748052e-05
ADE_val_00001484,0.1602547443777435,1.3420437480164554e-05,9.395645859227884e-06
ADE_val_00000456,0.11569333479330735,2.459450033993197e-05,3.055728503940295e-05
ADE_val_00001989,0.21287775471562337,1.889832761601894e-05,2.375666771897786e-05
ADE_val_00001283,0.385586335262783,1.0458430459235836e-05,9.654942550067177e-06
ADE_val_00001224,0.1053228142688554,1.2226049307539374e-05,1.2815600594593278e-05
ADE_val_00000349,0.3894536565176531,9.559027685305604e-06,8.825183609885655e-06
ADE_val_00000221,0.15994957480501987,1.5450458479406173e-05,1.9933305503409937e-05
ADE_val_00001530,0.34079805343609787,5.136151164543284e-06,5.477471844693287e-06
ADE_val_00000550,0.3381117716387568,9.381371630042507e-06,1.3320858311644675e-05
ADE_val_00001778,0.10766603703214597,8.177897716261321e-06,1.1641260121334688e-05
ADE_val_00000677,0.12754191550469626,4.3464969471286455e-06,6.283614356301259e-06
ADE_val_00000870,0.47085077528538444,1.1503180748661304e-05,1.2074266910983646e-05
ADE_val_00001587,0.10113886413733185,1.2455576909736756e-05,1.28628654194638e-05
ADE_val_00001024,0.4854453271216474,2.2016527164305305e-05,3.2158761242289886e-05
ADE_val_00000470,0.0501245925970666,1.954479576442154e-05,1.6506377912614624e-05
ADE_val_00001693,0.4207527963249854,8.487476289741806e-06,1.2716301034875838e-05
ADE_val_00000346,0.20186209712168565,1.3846894626213574e-05,1.3265705313670435e-05
ADE_val_00001686,0.09000046845003379,2.9528921906251706e-05,2.5924733348444692e-05
ADE_val_00000212,0.27736067841965595,8.340576565008263e-06,7.771502039599707e-06
ADE_val_00001548,0.14947288013831395,5.903933364309621e-06,6.5181088833304085e-06
ADE_val_00001466,0.013935253380721062,9.202267076416922e-06,9.513825131448863e-06
ADE_val_00000357,0.18108270692383854,3.1704496872116482e-06,2.3149229615731375e-06
ADE_val_00001632,0.1444217717687101,1.4977784732930515e-05,1.7153276450509596e-05
ADE_val_00000673,0.07097136425307543,7.173381276533827e-06,4.047379942414156e-06
ADE_val_00001711,0.04726099436983299,2.532340366882259e-05,2.2034264037122037e-05
ADE_val_00001429,0.21919193573734047,2.4561355459692193e-06,5.621728523896241e-06
ADE_val_00000900,0.35490181721022945,5.000555210910727e-06,3.831524774973076e-06
ADE_val_00001298,0.06842434993957974,2.9376156521841006e-06,2.3510307814808612e-06
ADE_val_00000578,0.05705534671446323,2.024282427426078e-06,1.9564594044739636e-06
ADE_val_00001978,0.1996053794979775,1.4530290660849278e-05,1.9780580769928653e-05
ADE_val_00001488,0.05145916943317185,9.055417300069629e-06,5.686881259170426e-06
ADE_val_00000664,0.13116551864768705,7.988432648453412e-06,1.1567735857607776e-05
ADE_val_00001469,0.04943182179111309,1.4169287080403375e-05,1.1231172307929104e-05
ADE_val_00000884,0.33946015032402005,1.1389601268077354e-05,1.4418677514937463e-05
ADE_val_00001015,0.35082783461588213,5.900594524664715e-06,5.536968782588349e-06
ADE_val_00001938,0.4005336192490342,6.029435643020818e-06,5.235347393735523e-06
ADE_val_00001437,0.06099467580015946,1.9152224377757645e-05,1.2800501233843423e-05
ADE_val_00001076,0.033808945010126275,2.6853192247419176e-06,2.6932838541801662e-06
ADE_val_00000585,0.07513456236015505,4.789921426264463e-06,3.4624226935575448e-06
ADE_val_00001834,0.2119097630541389,6.7450455977660624e-06,8.627995760569566e-06
ADE_val_00000302,0.46259106090635926,7.143935374858908e-06,7.412151228324162e-06
ADE_val_00000549,0.14793170160206673,7.266151573577221e-06,6.080697727501785e-06
ADE_val_00000204,0.15869363232016592,9.42706738185066e-06,1.1359755532497135e-05
ADE_val_00000489,0.3607792244316359,7.2122711987629026e-06,6.7366985602489964e-06
ADE_val_00000445,0.1174580994308349,3.7242915612891993e-06,3.1149866982266123e-06
ADE_val_00000076,0.11300417688735016,9.621075757528162e-06,9.628766415763761e-06
ADE_val_00000116,0.2081393933550831,7.712760441911756e-06,6.093013845819764e-06
ADE_val_00000800,0.13417045344665043,2.162131205342278e-06,9.957046283836514e-07
ADE_val_00000288,0.41854055413903346,5.65523875345494e-06,4.617194228100853e-06
ADE_val_00000019,0.2976732023733271,1.0222555790640009e-05,1.5914372262120832e-05
ADE_val_00000385,0.0771366256251635,7.1752886979017315e-06,7.918830549497608e-06
ADE_val_00000561,0.17063428309333623,9.566957859645474e-06,4.632517319643045e-06
ADE_val_00001180,0.18961888110722191,1.1118188102509456e-05,1.225647243971656e-05
ADE_val_00001977,0.2773778086862723,1.726908193118907e-05,1.6808538363179038e-05
ADE_val_00001637,0.12753676208355413,1.5485938047246353e-05,1.471391131628239e-05
ADE_val_00000632,0.1846352968428655,1.0481662330511532e-05,8.573555518021822e-06
ADE_val_00001840,0.05772888312246925,1.4602703039228542e-06,2.6263958314797525e-06
ADE_val_00000655,0.16055436688147395,1.2930751082492153e-05,9.086251209863532e-06
ADE_val_00001420,0.2141546272822615,5.51957830791086e-06,5.354433106253097e-06
ADE_val_00001685,0.04364587279955488,2.1804430410573972e-05,2.305503912351131e-05
ADE_val_00000970,0.09782470142546085,7.99858620330037e-06,7.4906186188908604e-06
ADE_val_00000479,0.08725178370218581,7.123642238480965e-06,8.438591096982067e-06
ADE_val_00001201,0.22972719432452718,5.11399942920576e-06,6.5958582032711165e-06
ADE_val_00000989,0.5768256244774937,1.2418029752448091e-05,1.2270030029526421e-05
ADE_val_00001372,0.245989517788225,1.465844704270443e-05,1.133595756623819e-05
ADE_val_00000634,0.14156043508144509,2.3284420599779373e-05,2.3700644512248086e-05
ADE_val_00000490,0.19301499649227616,1.9055185993959278e-05,1.2717403880037274e-05
ADE_val_00001157,0.6551150993891062,8.666776693234352e-06,1.342854830972954e-05
ADE_val_00001837,0.1539531613578797,2.4367300938294262e-05,3.5519540530885855e-05
ADE_val_00001640,0.4632440924623122,1.8648201358586372e-05,2.3307966932198256e-05
ADE_val_00001103,0.07467814487360563,5.733349087806273e-06,5.448000957690736e-06
ADE_val_00000026,0.15405849062654092,1.5919199865245533e-05,1.1800944544499507e-05
ADE_val_00001452,0.035510184746401996,1.2538397608797196e-05,1.3982862511977202e-05
ADE_val_00001970,0.1169344744296384,4.27599522506417e-06,3.1005511663196356e-06
ADE_val_00000560,0.21628615810006518,2.050554077388443e-05,2.836696684271811e-05
ADE_val_00001836,0.12489683906793483,8.264787683423182e-06,5.782368550606573e-06
ADE_val_00000972,0.04347568593166139,5.749416384145067e-06,5.826049906606643e-06
ADE_val_00000364,0.3793957211256093,1.7715270675001522e-05,1.721783563359813e-05
ADE_val_00001463,0.33135113669508043,5.4292254383460974e-06,7.461222962977528e-06
ADE_val_00000207,0.18203260335619043,1.1211588498435488e-05,1.493093211987563e-05
ADE_val_00001900,0.20034618464544066,9.904327983626464e-06,1.0210256366460215e-05
ADE_val_00000173,0.11046676317957753,1.9971662475547024e-05,2.4162322858492118e-05
ADE_val_00001288,0.33516024624355756,1.3838004060701472e-05,1.3804557856061757e-05
ADE_val_00001651,0.10972135603935695,8.000571833464177e-06,7.693282113717504e-06
ADE_val_00000025,0.1886606364592437,1.1520892313018368e-05,9.605971366208594e-06
ADE_val_00000483,0.31146354258757164,2.1240502334677368e-05,2.432629627262715e-05
ADE_val_00001710,0.04458023475037007,2.2120247908047775e-06,1.0135405050678511e-06
ADE_val_00001879,0.3833306886222426,1.5403874279020336e-05,2.1515425177847844e-05
ADE_val_00001608,0.3889224673903803,3.6033318148611304e-06,1.1170199371617207e-05
ADE_val_00001128,0.22051723657270134,8.574417358383277e-06,8.757412751106745e-06
ADE_val_00000596,0.31176355122412575,7.3478454851346426e-06,6.382777455587145e-06
ADE_val_00000318,0.11954693850734112,5.253981409475737e-06,5.648164895926022e-06
ADE_val_00000297,0.1976181805010414,5.311735621118541e-06,7.973942433711655e-06
ADE_val_00001672,0.19884180186524164,1.2260289977183905e-05,2.0297908622086322e-05
ADE_val_00001729,0.01041887754341274,1.081349085105227e-05,8.093415008960313e-06
ADE_val_00000271,0.34241184802935454,4.987383304406554e-06,8.072754955015156e-06
ADE_val_00001915,0.19522446220592957,1.0448521356703776e-05,1.0810036746537242e-05
ADE_val_00000669,0.11203656814392046,9.734487939389231e-06,1.2961510459921428e-05
ADE_val_00001763,0.4145577000688377,4.367076335701207e-06,5.307754279016871e-06
ADE_val_00000682,0.23652930211922876,1.6603024493722853e-05,1.7768413363402003e-05
ADE_val_00001765,0.49197461125566794,1.9685643459166184e-05,1.8554207536920682e-05
ADE_val_00000698,0.10693984552078104,3.025950436266531e-06,3.513397969364123e-06
ADE_val_00000240,0.46535642706964503,1.3086844460473297e-05,1.7784898335627506e-05
ADE_val_00000745,0.16978810354856722,1.958795341568213e-05,1.8413925699059227e-05
ADE_val_00000194,0.5579279905529289,8.217142843508016e-06,9.015974431214563e-06
ADE_val_00000379,0.03837818229017726,8.761527745840848e-06,8.999304457688024e-06
ADE_val_00001166,0.42763290349876876,7.287502659642216e-06,6.263155512947344e-06
ADE_val_00001715,0.09202895701846801,1.057726824842106e-05,7.897070057736617e-06
ADE_val_00001936,0.39318701406986534,1.637657253241764e-05,1.3302887342981254e-05
ADE_val_00001479,0.19176059426900738,1.3664478425847845e-05,1.20072797348577e-05
ADE_val_00000291,0.07576419896595915,2.9413035836004507e-06,4.5139080722343415e-07
ADE_val_00001415,0.31150783366020857,1.2917091777040291e-05,9.637687139677903e-06
ADE_val_00001059,0.24876922442518898,1.2512547521953516e-05,1.375931138351442e-05
ADE_val_00001655,0.2641290826661486,1.9599288082795845e-05,2.7690501389786844e-05
ADE_val_00000792,0.0851021417897614,1.3465237504806275e-05,1.1000356323353827e-05
ADE_val_00000612,0.22724491391351564,1.0740327482399914e-05,1.54237922117727e-05
